type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,60882,2023-11-13 21:27:16.293,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752185952,0,37,0,104,0,"[-19, 0, -15, -1, -12, -2, -8, -5, -5, -8, -2, -11, 0, -15, 0, -18, 0, -21, -1, -23, -2, -26, -4, -25, -5, -23, -5, -22, -5, -18, -3, -17, -1, -14, 2, -12, 7, -11, 11, -11, 14, -11, 18, -12, 19, -14, 23, -15, 22, -16, 20, -16, 14, -13, 11, -10, 8, -6, 6, -1, 5, 3, 5, 7, 5, 10, 7, 13, 8, 14, 10, 14, 12, 14, 12, 11, 11, 8, 11, 6, 9, 3, 6, 0, 3, -2, 0, -3, -3, -3, -5, -3, -7, -2, -9, 0, -9, 1, -9, 3, -8, 5, -6, 6]"
CSI_DATA,60883,2023-11-13 21:27:16.293,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752193950,0,37,0,104,0,"[16, -7, 13, -5, 11, -2, 8, 1, 6, 5, 4, 9, 4, 13, 4, 16, 5, 19, 7, 21, 9, 22, 10, 22, 11, 19, 11, 18, 9, 15, 7, 14, 4, 12, 0, 11, -3, 11, -7, 13, -10, 14, -14, 16, -14, 19, -16, 21, -16, 22, -14, 21, -10, 16, -8, 12, -7, 7, -6, 2, -7, -2, -9, -5, -10, -8, -12, -10, -14, -10, -16, -10, -17, -8, -16, -6, -14, -3, -13, -2, -10, 0, -6, 2, -3, 2, 0, 2, 3, 1, 5, -1, 6, -3, 7, -5, 6, -6, 5, -7, 4, -8, 1, -8]"
CSI_DATA,60884,2023-11-13 21:27:16.305,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752206516,0,37,0,104,0,"[-5, -18, -4, -15, -1, -12, 2, -9, 5, -6, 9, -4, 13, -4, 16, -4, 19, -5, 21, -7, 23, -9, 22, -10, 19, -11, 19, -12, 15, -10, 14, -8, 13, -6, 12, -2, 12, 2, 13, 5, 15, 8, 18, 11, 20, 12, 22, 14, 23, 13, 22, 11, 17, 8, 13, 7, 8, 6, 4, 6, 0, 8, -4, 9, -6, 11, -7, 13, -7, 16, -6, 17, -5, 17, -3, 16, 0, 14, 1, 12, 2, 8, 2, 5, 2, 2, 1, -2, -1, -4, -3, -5, -5, -6, -7, -6, -9, -5, -9, -3, -9, -1, -9, 1]"
CSI_DATA,60885,2023-11-13 21:27:16.324,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752213948,0,37,0,104,0,"[20, 3, 16, 3, 12, 4, 7, 5, 3, 8, -1, 11, -4, 15, -4, 19, -4, 23, -4, 26, -2, 28, 0, 29, 2, 26, 3, 25, 3, 21, 2, 19, 0, 16, -4, 14, -8, 12, -13, 13, -16, 13, -20, 15, -22, 16, -25, 18, -25, 20, -23, 19, -17, 15, -14, 11, -11, 6, -9, 1, -10, -3, -10, -7, -12, -11, -14, -12, -16, -13, -18, -13, -19, -11, -18, -9, -16, -6, -15, -4, -11, -1, -7, 0, -4, 1, 0, 1, 3, 0, 5, -2, 7, -4, 7, -6, 7, -8, 5, -9, 3, -10, 1, -10]"
CSI_DATA,60886,2023-11-13 21:27:16.336,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752226033,0,37,0,104,0,"[-18, -10, -14, -9, -11, -7, -6, -7, -1, -9, 3, -10, 6, -13, 8, -16, 9, -20, 10, -23, 9, -26, 8, -26, 5, -25, 3, -24, 2, -21, 3, -20, 3, -16, 6, -13, 9, -11, 13, -10, 16, -10, 20, -10, 23, -11, 26, -12, 26, -13, 24, -14, 18, -12, 15, -9, 11, -5, 9, -1, 8, 3, 8, 7, 8, 10, 10, 12, 12, 13, 13, 14, 14, 13, 14, 10, 13, 7, 12, 5, 10, 2, 6, 0, 3, -1, 0, -1, -3, -1, -5, 0, -7, 2, -8, 4, -8, 6, -6, 7, -5, 8, -3, 8]"
CSI_DATA,60887,2023-11-13 21:27:16.336,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752233954,0,37,0,104,0,"[10, 15, 7, 12, 5, 10, 1, 8, -4, 6, -8, 5, -12, 6, -14, 8, -17, 10, -18, 13, -20, 16, -18, 17, -15, 17, -14, 17, -12, 15, -12, 13, -10, 10, -11, 7, -13, 4, -15, 1, -18, -1, -21, -3, -24, -3, -27, -3, -28, -3, -26, -1, -21, -1, -16, -1, -12, -2, -8, -4, -5, -7, -3, -10, -2, -13, -2, -15, -3, -17, -4, -18, -6, -18, -6, -16, -5, -13, -9, -11, -7, -8, -6, -5, -4, -2, -2, 0, 1, 1, 3, 1, 5, 1, 7, 0, 8, -2, 8, -3, 7, -5, 6, -6]"
CSI_DATA,60888,2023-11-13 21:27:16.355,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752245950,0,37,0,104,0,"[2, -22, 1, -18, 2, -13, 4, -9, 7, -4, 10, -1, 14, 2, 18, 2, 22, 3, 25, 1, 28, 0, 28, -2, 26, -5, 25, -6, 22, -6, 20, -4, 17, -2, 14, 1, 13, 5, 13, 10, 13, 13, 15, 18, 17, 19, 19, 23, 20, 23, 20, 21, 16, 16, 13, 13, 9, 10, 3, 9, -1, 8, -5, 9, -9, 10, -11, 12, -12, 14, -12, 15, -11, 17, -9, 17, -6, 15, -4, 14, -2, 11, 0, 8, 1, 4, 1, 1, 0, -2, -2, -4, -3, -6, -5, -7, -7, -6, -9, -5, -10, -4, -9, -2]"
CSI_DATA,60889,2023-11-13 21:27:16.355,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752254137,0,37,0,104,0,"[1, 19, 0, 15, -1, 12, -3, 8, -7, 4, -10, 1, -14, 0, -18, 0, -21, 1, -24, 2, -27, 4, -27, 6, -24, 7, -23, 8, -20, 8, -18, 7, -16, 4, -14, 1, -14, -3, -14, -7, -15, -10, -18, -14, -20, -16, -22, -18, -24, -18, -23, -17, -19, -12, -16, -11, -11, -8, -7, -8, -2, -8, 1, -10, 4, -11, 6, -13, 7, -16, 7, -17, 6, -18, 3, -18, 1, -16, 0, -15, -2, -11, -2, -8, -3, -5, -2, -2, 0, 0, 1, 2, 3, 3, 5, 3, 7, 3, 8, 2, 8, 0, 7, -1]"
CSI_DATA,60890,2023-11-13 21:27:16.368,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752266280,0,37,0,104,0,"[-19, 0, -15, 0, -12, -1, -8, -3, -5, -6, -2, -10, -1, -13, -1, -16, -1, -20, -3, -22, -5, -25, -7, -25, -8, -22, -9, -22, -9, -18, -7, -17, -5, -15, -2, -13, 1, -13, 5, -14, 8, -15, 12, -17, 13, -20, 15, -22, 15, -23, 13, -23, 10, -19, 8, -16, 6, -11, 6, -7, 7, -3, 8, 0, 10, 3, 12, 4, 14, 5, 16, 4, 17, 3, 16, 2, 14, -1, 13, -2, 10, -3, 7, -3, 4, -3, 1, -2, -1, 0, -3, 1, -3, 3, -3, 5, -3, 6, -1, 7, 0, 8, 2, 7]"
CSI_DATA,60891,2023-11-13 21:27:16.384,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752273943,0,37,0,104,0,"[-7, 20, -6, 16, -6, 12, -6, 7, -9, 2, -12, -2, -16, -4, -19, -5, -23, -6, -26, -5, -30, -4, -31, -2, -28, 1, -28, 2, -24, 3, -22, 1, -18, 0, -16, -3, -15, -7, -14, -12, -15, -16, -16, -20, -18, -22, -21, -26, -22, -26, -22, -24, -19, -18, -15, -15, -11, -12, -6, -10, -1, -10, 4, -10, 7, -12, 9, -13, 11, -16, 11, -18, 10, -19, 7, -19, 4, -17, 3, -17, 0, -13, -1, -10, -2, -6, -2, -3, -1, 0, 1, 2, 3, 4, 5, 4, 7, 4, 8, 3, 9, 2, 9, 0]"
